0,0,0,0,0,0,0,0,0,0,0,0
0.498099,0.409954,1.48385,0.679395,1.12234,0.0492949,1.21045,1.30167,0.465665,0.164005,1.09642,0
0.354211,0.292753,1.19323,1.31172,1.75961,0.385632,0.12632,0.452347,0.399055,0,0.094755,0.523621
0.330671,0.0167592,0.729387,0.192501,2.65544,0.303138,0.27232,0.111492,1.03546,5.73394E-05,0.111762,1.65175
0.446489,0.073435,0.383009,0.455326,2.58558,0.0246517,0.286014,0.0369495,0.803983,0.0862412,0.362833,1.68541
0.13063,0.0482974,0.650847,0.420362,3.27942,0.000367091,0,0.175189,1.1293,0.0903385,0.18209,1.28596
0.233212,0.153851,0.498649,0.383838,3.06508,0,0.0147328,0.0851687,0.798891,0.0487426,0.23318,1.13497
0,0.0730227,0.757716,0.226062,2.99278,0.0525639,0.226773,0.239058,1.37281,0,0.293653,1.21729
0,0.00741856,0.461638,0.255554,3.16803,0.139641,0.331827,0.223895,1.89324,0.00169902,0.203214,1.61835
0.0625438,0.0887065,0.44191,0.13758,3.24475,0.00746365,0.0553989,0.533822,2.24727,0.0376092,0.174123,0.955762
0,0.0915372,0.361923,0.220559,3.26704,0.140529,0.0205456,0.520334,1.91885,0.0425218,0.211185,1.01234
0.018098,0.0432627,0.205315,0.495951,3.06,0.0625739,0.217045,0.26631,1.81324,0.107003,0.218965,1.17056
0.0354203,0.027858,0.10326,0.838137,3.09528,0,0.0360545,0.334358,1.45202,0.00492478,0.177784,1.33681
0.012445,0.00097428,0.00352151,0.68448,2.8738,0,0,0.435225,1.56723,0.113798,0.194689,1.54999
0,0.0211268,0.022522,0.664105,2.94134,0.0355424,0.0583797,0.745726,1.27089,0.00669731,0.122881,1.59245
0.00055476,0.00265869,0.190383,0.465679,2.81404,0.005446,0.210362,0.476125,1.32631,0.230926,0.226643,1.64734
0,0,0.405652,0.168207,2.81,0.0395737,0.26146,0.623018,1.44569,0.186303,0.328462,1.3671
0,0.00912613,0.602538,0.114101,3.08727,0.0355036,0.146337,0.548016,1.71895,0.133581,0.178731,1.55142
0.0509092,0.0970901,0.421807,0.138228,2.912,0.0348625,0.310008,0.48796,1.48842,0.165934,0.22065,1.58369
0.14212,0.121589,0.354598,0.27352,2.87696,0.0127748,0.351007,0.503258,1.00509,0,0.185873,1.54178
0.0983168,0.111979,0.391201,0.150178,2.88261,0.0468558,0.11368,0.605268,1.54919,0.0641751,0.147427,1.57168
